"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
8.4,-0.1,0,1.2295,2.2031e-07,0,0.2761
8.5,-0.1,0,1.2295,-2.233e-07,0,0.25884
8.6,-0.1,0,1.2295,2.8066e-07,0,0.24158
8.7,-0.1,0,1.2295,-2.4856e-08,0,0.22432
8.8,-0.1,0,1.2294,-1.3243e-07,0,0.20706
8.9,-0.1,0,1.2295,1.0457e-06,0,0.18981
9,-0.1,0,1.2294,-1.3444e-06,0,0.17255
9.1,-0.1,0,1.2295,2.5737e-06,0,0.15529
9.2,-0.1,0,1.2294,-1.4862e-06,0,0.13804
9.3,-0.1,0,1.2295,6.1281e-07,0,0.12077
9.4,-0.1,0,1.2295,2.4686e-06,0,0.10352
9.5,-0.1,0,1.2294,-7.6447e-06,0,0.086272
9.6,-0.1,0,1.2296,1.4593e-06,0,0.069004
9.7,-0.1,0,1.2293,-9.8574e-06,0,0.051781
9.8,-0.1,0,1.2294,-1.9807e-05,0,0.034504
9.9,-0.1,0,1.2294,-2.0342e-05,0,0.017223
10,-0.1,0,1.2294,-3.1771e-05,0,0
0,0,0,1,0,0,1.8168
0.1,0,0,1.0072,-5.262e-08,0,1.811
0.2,0,0,1.0245,-5.8673e-08,0,1.7946
0.3,0,0,1.0495,-5.5879e-08,0,1.7687
0.4,0,0,1.0813,-4.2608e-08,0,1.7358
0.5,0,0,1.1148,-2.305e-08,0,1.701
0.6,0,0,1.1436,-1.1176e-08,0,1.669
0.7,0,0,1.1669,-1.2806e-08,0,1.6402
0.8,0,0,1.187,-2.2585e-08,0,1.6128
0.9,0,0,1.2041,-3.1781e-08,0,1.5866
1,0,0,1.2167,-3.5972e-08,0,1.5628
1.1,0,0,1.2249,-3.7428e-08,0,1.5414
1.2,0,0,1.2302,-4.1095e-08,0,1.5218
1.3,0,0,1.2335,-5.0728e-08,0,1.5031
1.4,0,0,1.2354,-6.6299e-08,0,1.4849
1.5,0,0,1.2365,-8.296e-08,0,1.4672
1.6,0,0,1.237,-9.5504e-08,0,1.4497
1.7,0,0,1.2371,-9.8911e-08,0,1.4323
1.8,0,0,1.2372,-9.0231e-08,0,1.4151
1.9,0,0,1.2372,-7.2439e-08,0,1.3978
2,0,0,1.2371,-5.0547e-08,0,1.3805
2.1,0,0,1.2371,-2.8788e-08,0,1.3633
2.2,0,0,1.2371,-1.0624e-08,0,1.3461
2.3,0,0,1.2371,2.1502e-09,0,1.3288
2.4,0,0,1.237,9.4877e-09,0,1.3116
2.5,0,0,1.237,1.2586e-08,0,1.2943
2.6,0,0,1.237,1.3087e-08,0,1.277
2.7,0,0,1.237,1.2521e-08,0,1.2598
2.8,0,0,1.237,1.1966e-08,0,1.2425
2.9,0,0,1.237,1.198e-08,0,1.2253
3,0,0,1.237,1.264e-08,0,1.208
3.1,0,0,1.237,1.3757e-08,0,1.1908
3.2,0,0,1.237,1.5108e-08,0,1.1735
3.3,0,0,1.237,1.6415e-08,0,1.1562
3.4,0,0,1.237,1.728e-08,0,1.139
3.5,0,0,1.237,1.7583e-08,0,1.1217
3.6,0,0,1.237,1.7441e-08,0,1.1045
3.7,0,0,1.237,1.6971e-08,0,1.0872
3.8,0,0,1.237,1.6266e-08,0,1.07
3.9,0,0,1.237,1.5391e-08,0,1.0527
4,0,0,1.237,1.4426e-08,0,1.0354
4.1,0,0,1.237,1.3437e-08,0,1.0182
4.2,0,0,1.237,1.245e-08,0,1.0009
4.3,0,0,1.237,1.1472e-08,0,0.98367
4.4,0,0,1.237,1.0521e-08,0,0.96641
4.5,0,0,1.237,9.6081e-09,0,0.94915
4.6,0,0,1.237,8.7282e-09,0,0.93189
4.7,0,0,1.237,7.8713e-09,0,0.91464
4.8,0,0,1.237,7.0474e-09,0,0.89738
4.9,0,0,1.237,6.2711e-09,0,0.88012
5,0,0,1.237,5.539e-09,0,0.86286
5.1,0,0,1.237,4.8454e-09,0,0.8456
5.2,0,0,1.237,4.2024e-09,0,0.82835
5.3,0,0,1.237,3.626e-09,0,0.81109
5.4,0,0,1.237,3.1106e-09,0,0.79383
5.5,0,0,1.237,2.645e-09,0,0.77657
5.6,0,0,1.237,2.2359e-09,0,0.75931
5.7,0,0,1.237,1.8924e-09,0,0.74206
5.8,0,0,1.237,1.6036e-09,0,0.7248
5.9,0,0,1.237,1.3572e-09,0,0.70754
6,0,0,1.237,1.1575e-09,0,0.69028
6.1,0,0,1.237,1.0128e-09,0,0.67303
6.2,0,0,1.237,9.1354e-10,0,0.65577
6.3,0,0,1.237,8.4749e-10,0,0.63851
6.4,0,0,1.237,8.2249e-10,0,0.62125
6.5,0,0,1.237,8.5039e-10,0,0.60399
6.6,0,0,1.237,9.2542e-10,0,0.58674
6.7,0,0,1.237,1.036e-09,0,0.56948
6.8,0,0,1.237,1.1904e-09,0,0.55222
6.9,0,0,1.237,1.393e-09,0,0.53496
7,0,0,1.237,1.6337e-09,0,0.51771
7.1,0,0,1.237,1.8883e-09,0,0.50045
7.2,0,0,1.237,2.1497e-09,0,0.48319
7.3,0,0,1.237,2.4264e-09,0,0.46593
7.4,0,0,1.237,2.6806e-09,0,0.44867
7.5,0,0,1.237,2.9065e-09,0,0.43142
7.6,0,0,1.237,3.0917e-09,0,0.41416
7.7,0,0,1.237,3.2227e-09,0,0.3969
7.8,0,0,1.237,3.3348e-09,0,0.37964
7.9,0,0,1.237,3.4071e-09,0,0.36238
8,0,0,1.237,3.4852e-09,0,0.34513
8.1,0,0,1.237,3.6358e-09,0,0.32787
8.2,0,0,1.237,3.8367e-09,0,0.31061
8.3,0,0,1.237,4.2422e-09,0,0.29335
8.4,0,0,1.237,5.0958e-09,0,0.2761
8.5,0,0,1.237,6.6553e-09,0,0.25884
8.6,0,0,1.237,8.9914e-09,0,0.24158
8.7,0,0,1.2371,1.1509e-08,0,0.22432
8.8,0,0,1.237,1.3195e-08,0,0.20706
8.9,0,0,1.2371,1.3034e-08,0,0.18981
9,0,0,1.237,1.0507e-08,0,0.17255
9.1,0,0,1.2371,6.4338e-09,0,0.15529
9.2,0,0,1.237,2.3366e-09,0,0.13804
9.3,0,0,1.237,-7.6056e-11,0,0.12077
9.4,0,0,1.2371,-4.1962e-10,0,0.10352
9.5,0,0,1.2369,7.5033e-10,0,0.086272
9.6,0,0,1.2371,2.9158e-09,0,0.069003
9.7,0,0,1.2369,3.5842e-09,0,0.051781
9.8,0,0,1.237,3.6847e-09,0,0.034504
9.9,0,0,1.237,1.8011e-09,0,0.017221
10,0,0,1.2369,-5.7571e-10,0,0
0,0.1,0,1,0,0,1.8231
0.1,0.1,0,1.0082,-0.013744,0,1.8165
0.2,0.1,0,1.0279,-0.023345,0,1.798
0.3,0.1,0,1.055,-0.027866,0,1.77
0.4,0.1,0,1.0878,-0.028859,0,1.7357
0.5,0.1,0,1.1212,-0.028086,0,1.7003
0.6,0.1,0,1.149,-0.02603,0,1.6679
0.7,0.1,0,1.1709,-0.022639,0,1.6388
0.8,0.1,0,1.1891,-0.018368,0,1.6113
0.9,0.1,0,1.2041,-0.014028,0,1.5853
1,0.1,0,1.2148,-0.010176,0,1.5617
1.1,0.1,0,1.2214,-0.0070005,0,1.5407
1.2,0.1,0,1.2253,-0.0045321,0,1.5212
1.3,0.1,0,1.2276,-0.0027453,0,1.5027
1.4,0.1,0,1.2289,-0.0015499,0,1.4847
1.5,0.1,0,1.2295,-0.00080573,0,1.467
1.6,0.1,0,1.2297,-0.00037184,0,1.4496
1.7,0.1,0,1.2297,-0.00013855,0,1.4323
1.8,0.1,0,1.2297,-2.6724e-05,0,1.415
1.9,0.1,0,1.2296,1.8269e-05,0,1.3978
2,0.1,0,1.2296,3.0483e-05,0,1.3805
2.1,0.1,0,1.2295,2.8605e-05,0,1.3633
2.2,0.1,0,1.2295,2.2135e-05,0,1.3461
2.3,0.1,0,1.2295,1.5396e-05,0,1.3288
2.4,0.1,0,1.2295,9.9561e-06,0,1.3116
2.5,0.1,0,1.2295,6.0833e-06,0,1.2943
2.6,0.1,0,1.2295,3.5419e-06,0,1.277
2.7,0.1,0,1.2295,1.973e-06,0,1.2598
2.8,0.1,0,1.2295,1.0526e-06,0,1.2425
2.9,0.1,0,1.2295,5.3723e-07,0,1.2253
3,0.1,0,1.2295,2.6195e-07,0,1.208
3.1,0.1,0,1.2295,1.2219e-07,0,1.1908
3.2,0.1,0,1.2295,5.5324e-08,0,1.1735
3.3,0.1,0,1.2295,2.5859e-08,0,1.1562
3.4,0.1,0,1.2295,1.4282e-08,0,1.139
3.5,0.1,0,1.2295,1.0498e-08,0,1.1217
3.6,0.1,0,1.2295,9.6764e-09,0,1.1045
3.7,0.1,0,1.2295,9.6774e-09,0,1.0872
3.8,0.1,0,1.2295,9.6621e-09,0,1.07
3.9,0.1,0,1.2295,9.4136e-09,0,1.0527
4,0.1,0,1.2295,8.9696e-09,0,1.0354
4.1,0.1,0,1.2295,8.4176e-09,0,1.0182
4.2,0.1,0,1.2295,7.8141e-09,0,1.0009
4.3,0.1,0,1.2295,7.2011e-09,0,0.98367
4.4,0.1,0,1.2295,6.6196e-09,0,0.96641
4.5,0.1,0,1.2295,6.0806e-09,0,0.94915
4.6,0.1,0,1.2295,5.565e-09,0,0.93189
4.7,0.1,0,1.2295,5.0615e-09,0,0.91464
4.8,0.1,0,1.2295,4.5846e-09,0,0.89738
4.9,0.1,0,1.2295,4.1363e-09,0,0.88012
5,0.1,0,1.2295,3.7002e-09,0,0.86286
5.1,0.1,0,1.2295,3.2748e-09,0,0.8456
5.2,0.1,0,1.2295,2.8806e-09,0,0.82835
5.3,0.1,0,1.2295,2.5249e-09,0,0.81109
5.4,0.1,0,1.2295,2.1924e-09,0,0.79383
5.5,0.1,0,1.2295,1.8811e-09,0,0.77657
5.6,0.1,0,1.2295,1.61e-09,0,0.75931
5.7,0.1,0,1.2295,1.3841e-09,0,0.74206
5.8,0.1,0,1.2295,1.1868e-09,0,0.7248
5.9,0.1,0,1.2295,1.0131e-09,0,0.70754
6,0.1,0,1.2295,8.7909e-10,0,0.69028
6.1,0.1,0,1.2295,7.899e-10,0,0.67303
6.2,0.1,0,1.2295,7.2825e-10,0,0.65577
6.3,0.1,0,1.2295,6.8937e-10,0,0.63851
6.4,0.1,0,1.2295,6.8826e-10,0,0.62125
6.5,0.1,0,1.2295,7.3376e-10,0,0.60399
6.6,0.1,0,1.2295,8.0895e-10,0,0.58674
6.7,0.1,0,1.2295,9.1202e-10,0,0.56948
6.8,0.1,0,1.2295,1.0494e-09,0,0.55222
6.9,0.1,0,1.2295,1.2499e-09,0,0.53496
7,0.1,0,1.2295,1.4317e-09,0,0.51771
7.1,0.1,0,1.2295,1.7152e-09,0,0.50045
7.2,0.1,0,1.2295,1.778e-09,0,0.48319
7.3,0.1,0,1.2295,2.3754e-09,0,0.46593
7.4,0.1,0,1.2295,1.7551e-09,0,0.44867
7.5,0.1,0,1.2295,3.6603e-09,0,0.43142
7.6,0.1,0,1.2295,8.8563e-11,0,0.41416
7.7,0.1,0,1.2295,7.6315e-09,0,0.3969
7.8,0.1,0,1.2295,-7.2204e-09,0,0.37964
7.9,0.1,0,1.2295,2.1046e-08,0,0.36238
8,0.1,0,1.2295,-3.1524e-08,0,0.34513
8.1,0.1,0,1.2295,6.0111e-08,0,0.32787
8.2,0.1,0,1.2295,-9.5452e-08,0,0.31061
8.3,0.1,0,1.2295,1.4477e-07,0,0.29335
8.4,0.1,0,1.2295,-2.106e-07,0,0.2761
8.5,0.1,0,1.2295,2.359e-07,0,0.25884
8.6,0.1,0,1.2295,-2.6381e-07,0,0.24158
8.7,0.1,0,1.2295,4.626e-08,0,0.22432
8.8,0.1,0,1.2294,1.5673e-07,0,0.20706
8.9,0.1,0,1.2295,-1.0221e-06,0,0.18981
9,0.1,0,1.2294,1.3629e-06,0,0.17255
9.1,0.1,0,1.2295,-2.563e-06,0,0.15529
9.2,0.1,0,1.2294,1.4892e-06,0,0.13804
9.3,0.1,0,1.2295,-6.1388e-07,0,0.12077
9.4,0.1,0,1.2295,-2.4696e-06,0,0.10352
9.5,0.1,0,1.2294,7.6468e-06,0,0.086272
9.6,0.1,0,1.2296,-1.4528e-06,0,0.069004
9.7,0.1,0,1.2293,9.8653e-06,0,0.051781
9.8,0.1,0,1.2294,1.9815e-05,0,0.034504
9.9,0.1,0,1.2294,2.0346e-05,0,0.017223
10,0.1,0,1.2294,3.177e-05,0,0
0,0.2,0,1,0,0,1.8441
0.1,0.2,0,1.0123,-0.032874,0,1.8338
0.2,0.2,0,1.0389,-0.052698,0,1.8077
0.3,0.2,0,1.0703,-0.05995,0,1.773
0.4,0.2,0,1.1023,-0.060009,0,1.7347
0.5,0.2,0,1.1312,-0.056821,0,1.6974
0.6,0.2,0,1.1526,-0.051134,0,1.6639
0.7,0.2,0,1.1672,-0.042943,0,1.6342
0.8,0.2,0,1.1778,-0.033499,0,1.6068
0.9,0.2,0,1.1854,-0.024558,0,1.5814
1,0.2,0,1.1898,-0.017082,0,1.5587
1.1,0.2,0,1.1915,-0.011227,0,1.5385
1.2,0.2,0,1.1919,-0.0068886,0,1.5197
1.3,0.2,0,1.1917,-0.0039018,0,1.5016
1.4,0.2,0,1.1914,-0.0020116,0,1.484
1.5,0.2,0,1.1911,-0.00091118,0,1.4666
1.6,0.2,0,1.1908,-0.00032199,0,1.4494
1.7,0.2,0,1.1905,-4.083e-05,0,1.4322
1.8,0.2,0,1.1904,6.9012e-05,0,1.415
1.9,0.2,0,1.1903,9.4863e-05,0,1.3978
2,0.2,0,1.1902,8.51e-05,0,1.3805
2.1,0.2,0,1.1902,6.4582e-05,0,1.3633
2.2,0.2,0,1.1902,4.4445e-05,0,1.3461
2.3,0.2,0,1.1902,2.8545e-05,0,1.3288
2.4,0.2,0,1.1902,1.7352e-05,0,1.3116
2.5,0.2,0,1.1902,1.0057e-05,0,1.2943
2.6,0.2,0,1.1902,5.5761e-06,0,1.277
2.7,0.2,0,1.1902,2.9569e-06,0,1.2598
2.8,0.2,0,1.1902,1.494e-06,0,1.2425
2.9,0.2,0,1.1902,7.1256e-07,0,1.2253
3,0.2,0,1.1902,3.154e-07,0,1.208
3.1,0.2,0,1.1902,1.2514e-07,0,1.1908
3.2,0.2,0,1.1902,4.0916e-08,0,1.1735
3.3,0.2,0,1.1902,7.9147e-09,0,1.1562
3.4,0.2,0,1.1902,-2.136e-09,0,1.139
3.5,0.2,0,1.1902,-3.1024e-09,0,1.1217
3.6,0.2,0,1.1902,-1.3403e-09,0,1.1045
3.7,0.2,0,1.1902,5.9472e-10,0,1.0872
3.8,0.2,0,1.1902,1.9001e-09,0,1.07
3.9,0.2,0,1.1902,2.5587e-09,0,1.0527
4,0.2,0,1.1902,2.7674e-09,0,1.0354
4.1,0.2,0,1.1902,2.7176e-09,0,1.0182
4.2,0.2,0,1.1902,2.5436e-09,0,1.0009
4.3,0.2,0,1.1902,2.3418e-09,0,0.98367
4.4,0.2,0,1.1902,2.1687e-09,0,0.96641
4.5,0.2,0,1.1902,2.0291e-09,0,0.94915
4.6,0.2,0,1.1902,1.9043e-09,0,0.93189
4.7,0.2,0,1.1902,1.791e-09,0,0.91464
4.8,0.2,0,1.1902,1.6948e-09,0,0.89738
4.9,0.2,0,1.1902,1.6002e-09,0,0.88012
5,0.2,0,1.1902,1.4896e-09,0,0.86286
5.1,0.2,0,1.1902,1.3697e-09,0,0.8456
5.2,0.2,0,1.1902,1.256e-09,0,0.82835
5.3,0.2,0,1.1902,1.1425e-09,0,0.81109
5.4,0.2,0,1.1902,1.0182e-09,0,0.79383
5.5,0.2,0,1.1902,8.9495e-10,0,0.77657
5.6,0.2,0,1.1902,7.9077e-10,0,0.75931
5.7,0.2,0,1.1902,7.0081e-10,0,0.74206
5.8,0.2,0,1.1902,6.142e-10,0,0.7248
5.9,0.2,0,1.1902,5.3848e-10,0,0.70754
6,0.2,0,1.1902,4.8985e-10,0,0.69028
6.1,0.2,0,1.1902,4.6282e-10,0,0.67303
6.2,0.2,0,1.1902,4.4421e-10,0,0.65577
6.3,0.2,0,1.1902,4.4262e-10,0,0.63851
6.4,0.2,0,1.1902,4.7078e-10,0,0.62125
6.5,0.2,0,1.1902,5.2564e-10,0,0.60399
6.6,0.2,0,1.1902,5.9046e-10,0,0.58674
6.7,0.2,0,1.1902,6.8036e-10,0,0.56948
6.8,0.2,0,1.1902,7.8802e-10,0,0.55222
6.9,0.2,0,1.1902,9.5276e-10,0,0.53496
7,0.2,0,1.1902,1.0472e-09,0,0.51771
7.1,0.2,0,1.1902,1.3139e-09,0,0.50045
7.2,0.2,0,1.1902,1.1846e-09,0,0.48319
7.3,0.2,0,1.1902,1.9786e-09,0,0.46593
7.4,0.2,0,1.1902,6.2009e-10,0,0.44867
7.5,0.2,0,1.1902,3.8669e-09,0,0.43142
7.6,0.2,0,1.1902,-2.8763e-09,0,0.41416
7.7,0.2,0,1.1902,1.1091e-08,0,0.3969
7.8,0.2,0,1.1902,-1.7089e-08,0,0.37964
7.9,0.2,0,1.1902,3.7361e-08,0,0.36238
8,0.2,0,1.1902,-6.5551e-08,0,0.34513
8.1,0.2,0,1.1902,1.1822e-07,0,0.32787
8.2,0.2,0,1.1902,-2.0097e-07,0,0.31061
8.3,0.2,0,1.1902,3.0913e-07,0,0.29335
8.4,0.2,0,1.1902,-4.7411e-07,0,0.2761
8.5,0.2,0,1.1902,5.7416e-07,0,0.25884
8.6,0.2,0,1.1902,-7.0421e-07,0,0.24158
8.7,0.2,0,1.1902,3.7352e-07,0,0.22432
8.8,0.2,0,1.1901,1.9199e-08,0,0.20706
8.9,0.2,0,1.1902,-1.7323e-06,0,0.18981
9,0.2,0,1.1901,2.8939e-06,0,0.17255
9.1,0.2,0,1.1902,-5.8909e-06,0,0.15529
9.2,0.2,0,1.1901,4.6531e-06,0,0.13804
9.3,0.2,0,1.1902,-3.9349e-06,0,0.12077
9.4,0.2,0,1.1902,-4.4845e-06,0,0.10352
9.5,0.2,0,1.1901,1.372e-05,0,0.086269
9.6,0.2,0,1.1903,-9.887e-06,0,0.069005
9.7,0.2,0,1.19,2.0887e-05,0,0.051778
9.8,0.2,0,1.1902,3.4576e-05,0,0.034505
9.9,0.2,0,1.1901,3.199e-05,0,0.017229
10,0.2,0,1.1901,6.0321e-05,0,0
0,0.3,0,1,0,0,1.889
0.1,0.3,0,1.0171,-0.06103,0,1.8688
0.2,0.3,0,1.0471,-0.087736,0,1.8242
0.3,0.3,0,1.0701,-0.092283,0,1.7764
0.4,0.3,0,1.0839,-0.087235,0,1.732
0.5,0.3,0,1.0902,-0.078549,0,1.692
0.6,0.3,0,1.0896,-0.067052,0,1.6569
0.7,0.3,0,1.0846,-0.053004,0,1.6263
0.8,0.3,0,1.0785,-0.038555,0,1.5994
0.9,0.3,0,1.0728,-0.026143,0,1.5755
1,0.3,0,1.0675,-0.016683,0,1.5544
1.1,0.3,0,1.0628,-0.0099177,0,1.5354
1.2,0.3,0,1.0593,-0.0053506,0,1.5176
1.3,0.3,0,1.057,-0.0025216,0,1.5003
1.4,0.3,0,1.0556,-0.00094902,0,1.4832
1.5,0.3,0,1.0548,-0.00017641,0,1.4662
1.6,0.3,0,1.0544,0.00014267,0,1.4491
1.7,0.3,0,1.0541,0.00023205,0,1.4321
1.8,0.3,0,1.0541,0.000219,0,1.4149
1.9,0.3,0,1.0541,0.00017081,0,1.3978
2,0.3,0,1.0541,0.00011955,0,1.3805
2.1,0.3,0,1.0541,7.7682e-05,0,1.3633
2.2,0.3,0,1.0541,4.7649e-05,0,1.3461
2.3,0.3,0,1.0541,2.7822e-05,0,1.3288
2.4,0.3,0,1.0541,1.5518e-05,0,1.3116
2.5,0.3,0,1.0541,8.2675e-06,0,1.2943
2.6,0.3,0,1.0541,4.1905e-06,0,1.277
2.7,0.3,0,1.0541,2.0006e-06,0,1.2598
2.8,0.3,0,1.0541,8.8044e-07,0,1.2425
2.9,0.3,0,1.0541,3.3967e-07,0,1.2253
3,0.3,0,1.0541,9.7612e-08,0,1.208
3.1,0.3,0,1.0541,1.6249e-09,0,1.1908
3.2,0.3,0,1.0541,-2.7739e-08,0,1.1735
3.3,0.3,0,1.0541,-3.0127e-08,0,1.1562
3.4,0.3,0,1.0541,-2.3776e-08,0,1.139
3.5,0.3,0,1.0541,-1.6276e-08,0,1.1217
3.6,0.3,0,1.0541,-1.024e-08,0,1.1045
3.7,0.3,0,1.0541,-6.1449e-09,0,1.0872
3.8,0.3,0,1.0541,-3.6705e-09,0,1.07
3.9,0.3,0,1.0541,-2.3086e-09,0,1.0527
4,0.3,0,1.0541,-1.6193e-09,0,1.0354
4.1,0.3,0,1.0541,-1.2954e-09,0,1.0182
4.2,0.3,0,1.0541,-1.1333e-09,0,1.0009
4.3,0.3,0,1.0541,-1.0138e-09,0,0.98367
4.4,0.3,0,1.0541,-8.9121e-10,0,0.96641
4.5,0.3,0,1.0541,-7.5975e-10,0,0.94915
4.6,0.3,0,1.0541,-6.1966e-10,0,0.93189
4.7,0.3,0,1.0541,-4.7081e-10,0,0.91464
4.8,0.3,0,1.0541,-3.2635e-10,0,0.89738
4.9,0.3,0,1.0541,-2.0319e-10,0,0.88012
5,0.3,0,1.0541,-1.0294e-10,0,0.86286
5.1,0.3,0,1.0541,-1.9109e-11,0,0.8456
5.2,0.3,0,1.0541,4.5845e-11,0,0.82835
5.3,0.3,0,1.0541,8.6613e-11,0,0.81109
5.4,0.3,0,1.0541,1.0947e-10,0,0.79383
5.5,0.3,0,1.0541,1.2693e-10,0,0.77657
5.6,0.3,0,1.0541,1.3941e-10,0,0.75931
5.7,0.3,0,1.0541,1.4175e-10,0,0.74206
5.8,0.3,0,1.0541,1.3854e-10,0,0.7248
5.9,0.3,0,1.0541,1.413e-10,0,0.70754
6,0.3,0,1.0541,1.5041e-10,0,0.69028
6.1,0.3,0,1.0541,1.5829e-10,0,0.67303
6.2,0.3,0,1.0541,1.6841e-10,0,0.65577
6.3,0.3,0,1.0541,1.9279e-10,0,0.63851
6.4,0.3,0,1.0541,2.2971e-10,0,0.62125
6.5,0.3,0,1.0541,2.7008e-10,0,0.60399
6.6,0.3,0,1.0541,3.1349e-10,0,0.58674
6.7,0.3,0,1.0541,3.7744e-10,0,0.56948
6.8,0.3,0,1.0541,4.4114e-10,0,0.55222
6.9,0.3,0,1.0541,5.3368e-10,0,0.53496
7,0.3,0,1.0541,5.4986e-10,0,0.51771
7.1,0.3,0,1.0541,7.3582e-10,0,0.50045
7.2,0.3,0,1.0541,5.1354e-10,0,0.48319
7.3,0.3,0,1.0541,1.2114e-09,0,0.46593
7.4,0.3,0,1.0541,-2.4618e-10,0,0.44867
7.5,0.3,0,1.0541,3.0547e-09,0,0.43142
7.6,0.3,0,1.0541,-4.0354e-09,0,0.41416
7.7,0.3,0,1.0541,1.088e-08,0,0.3969
7.8,0.3,0,1.0541,-1.9738e-08,0,0.37964
7.9,0.3,0,1.0541,4.0944e-08,0,0.36238
8,0.3,0,1.0541,-7.6224e-08,0,0.34513
8.1,0.3,0,1.0541,1.3944e-07,0,0.32787
8.2,0.3,0,1.0541,-2.4696e-07,0,0.31061
8.3,0.3,0,1.0541,3.9673e-07,0,0.29335
8.4,0.3,0,1.0541,-6.4012e-07,0,0.2761
8.5,0.3,0,1.0541,8.5033e-07,0,0.25884
8.6,0.3,0,1.0541,-1.1466e-06,0,0.24158
8.7,0.3,0,1.0541,9.659e-07,0,0.22432
8.8,0.3,0,1.0541,-6.3918e-07,0,0.20706
8.9,0.3,0,1.0542,-1.3332e-06,0,0.18981
9,0.3,0,1.0541,3.3218e-06,0,0.17255
9.1,0.3,0,1.0542,-8.113e-06,0,0.15529
9.2,0.3,0,1.0541,8.815e-06,0,0.13804
9.3,0.3,0,1.0541,-1.0706e-05,0,0.12077
9.4,0.3,0,1.0541,-1.7525e-06,0,0.10352
9.5,0.3,0,1.0541,1.2841e-05,0,0.086266
9.6,0.3,0,1.0542,-2.5023e-05,0,0.069003
9.7,0.3,0,1.054,3.2009e-05,0,0.05177
9.8,0.3,0,1.0541,3.1524e-05,0,0.034506
9.9,0.3,0,1.0541,2.5497e-05,0,0.017238
10,0.3,0,1.0541,7.6983e-05,0,0
0,0.4,0,1,0,0,1.9779
0.1,0.4,0,0.95491,-0.063249,0,1.934
0.2,0.4,0,0.93606,-0.083993,0,1.8509
0.3,0.4,0,0.90064,-0.082251,0,1.7829
0.4,0.4,0,0.85658,-0.072764,0,1.7307
0.5,0.4,0,0.81476,-0.061101,0,1.6873
0.6,0.4,0,0.77866,-0.04807,0,1.6499
0.7,0.4,0,0.74955,-0.034453,0,1.6183
0.8,0.4,0,0.72804,-0.02236,0,1.5919
0.9,0.4,0,0.71315,-0.013335,0,1.5697
1,0.4,0,0.70322,-0.007322,0,1.5503
1.1,0.4,0,0.69696,-0.0035393,0,1.5326
1.2,0.4,0,0.6934,-0.0013152,0,1.5158
1.3,0.4,0,0.69164,-0.00017894,0,1.4992
1.4,0.4,0,0.69092,0.00027717,0,1.4826
1.5,0.4,0,0.69072,0.00038633,0,1.4659
1.6,0.4,0,0.69076,0.00034882,0,1.449
1.7,0.4,0,0.69088,0.00026683,0,1.432
1.8,0.4,0,0.69101,0.00018504,0,1.4149
1.9,0.4,0,0.69111,0.00011892,0,1.3978
2,0.4,0,0.69119,7.1832e-05,0,1.3805
2.1,0.4,0,0.69123,4.1143e-05,0,1.3633
2.2,0.4,0,0.69127,2.2423e-05,0,1.3461
2.3,0.4,0,0.69128,1.1606e-05,0,1.3288
2.4,0.4,0,0.69129,5.6584e-06,0,1.3116
2.5,0.4,0,0.6913,2.55e-06,0,1.2943
2.6,0.4,0,0.6913,1.0151e-06,0,1.2771
2.7,0.4,0,0.6913,3.0945e-07,0,1.2598
2.8,0.4,0,0.6913,1.984e-08,0,1.2425
2.9,0.4,0,0.6913,-7.4684e-08,0,1.2253
3,0.4,0,0.69131,-8.8386e-08,0,1.208
3.1,0.4,0,0.69131,-7.4e-08,0,1.1908
3.2,0.4,0,0.69131,-5.3786e-08,0,1.1735
3.3,0.4,0,0.6913,-3.6021e-08,0,1.1562
3.4,0.4,0,0.6913,-2.2908e-08,0,1.139
3.5,0.4,0,0.6913,-1.4158e-08,0,1.1217
3.6,0.4,0,0.6913,-8.7052e-09,0,1.1045
3.7,0.4,0,0.6913,-5.4861e-09,0,1.0872
3.8,0.4,0,0.6913,-3.6647e-09,0,1.07
3.9,0.4,0,0.6913,-2.6745e-09,0,1.0527
4,0.4,0,0.6913,-2.1434e-09,0,1.0354
4.1,0.4,0,0.6913,-1.8416e-09,0,1.0182
4.2,0.4,0,0.6913,-1.6348e-09,0,1.0009
4.3,0.4,0,0.6913,-1.4599e-09,0,0.98367
4.4,0.4,0,0.6913,-1.2959e-09,0,0.96641
4.5,0.4,0,0.6913,-1.1345e-09,0,0.94915
4.6,0.4,0,0.6913,-9.7248e-10,0,0.93189
4.7,0.4,0,0.6913,-8.153e-10,0,0.91464
4.8,0.4,0,0.6913,-6.7354e-10,0,0.89738
4.9,0.4,0,0.6913,-5.4937e-10,0,0.88012
5,0.4,0,0.6913,-4.3864e-10,0,0.86286
5.1,0.4,0,0.6913,-3.4346e-10,0,0.8456
5.2,0.4,0,0.6913,-2.6829e-10,0,0.82835
5.3,0.4,0,0.6913,-2.0851e-10,0,0.81109
5.4,0.4,0,0.6913,-1.5738e-10,0,0.79383
5.5,0.4,0,0.6913,-1.1366e-10,0,0.77657
5.6,0.4,0,0.6913,-8.1878e-11,0,0.75931
5.7,0.4,0,0.6913,-5.7696e-11,0,0.74206
5.8,0.4,0,0.6913,-3.6983e-11,0,0.7248
5.9,0.4,0,0.6913,-1.7738e-11,0,0.70754
6,0.4,0,0.6913,-2.0289e-12,0,0.69028
